2.000000000000000111e-01 4.149380072646232098e-01 2.266365452268383554e-02 3.355953660764336710e-02 5.761089362265716177e-03 1.622031385020681260e-03 2.116906302771593220e-04 1.045050158008950329e-04
4.000000000000000222e-01 1.169946602151408915e-01 1.393828203272391535e-02 2.986638970183867411e-02 6.376546421665406882e-03 2.364115048288091374e-03 3.571509755447993821e-04 1.284124926235368283e-04
5.999999999999999778e-01 4.846270695137785967e-02 1.023126244904568397e-02 2.784861679006775739e-02 6.697640167187613076e-03 2.601726502909715560e-03 4.007417539590822099e-04 1.325271306523854358e-04
8.000000000000000444e-01 1.515413999509470505e-02 1.190518191329457097e-02 4.047359178987609829e-02 1.086154741361238657e-02 4.539718424907131060e-03 7.329820771972235180e-04 2.129998113879669175e-04
1.000000000000000000e+00 5.682435945174125168e-03 1.189237935777662410e-02 5.244274910223958169e-02 1.535089564087161254e-02 7.016494867675252683e-03 1.246320028909042674e-03 3.423910841845710391e-04
1.199999999999999956e+00 2.739483071820877393e-03 8.821530545325948630e-03 5.491935762260211074e-02 1.710975177812495279e-02 8.459740423950357774e-03 1.669481605038138517e-03 4.896672405828070935e-04
1.399999999999999911e+00 1.363044415526786478e-03 5.699280429512605314e-03 5.749887263905770901e-02 1.864081394166430122e-02 9.771098847906780141e-03 2.105936542116518869e-03 6.923408726676186708e-04
1.600000000000000089e+00 7.203389732761263054e-04 2.171108864622234638e-03 5.832038382047095154e-02 1.941040358311644023e-02 1.062273877927004916e-02 2.452352840242514546e-03 8.975738874298628102e-04
1.800000000000000044e+00 4.021625284717488544e-04 -1.570773039250616563e-03 5.747994075541534853e-02 1.946050959601853744e-02 1.101092262080243835e-02 2.680649952245663190e-03 1.069791124350546628e-03
2.000000000000000000e+00 2.348100108308141744e-04 -5.313133316444181020e-03 5.547392854095217762e-02 1.897873389261698837e-02 1.103547513820702687e-02 2.799721138921332144e-03 1.195143109856186938e-03
2.200000000000000178e+00 1.462930751251358249e-04 -8.655975022334021565e-03 5.125409188423465934e-02 1.765353694755914665e-02 1.052528355160447376e-02 2.761759291611867815e-03 1.240115860732283375e-03
2.399999999999999911e+00 9.275526837631169533e-05 -1.173716503090112620e-02 4.748409095537961533e-02 1.639833172041937903e-02 9.999671842190138715e-03 2.700292335476065734e-03 1.260470219450310434e-03
2.600000000000000089e+00 5.998872755749129980e-05 -1.451518003811779790e-02 4.392332020913168600e-02 1.516734061792225294e-02 9.444346479002831488e-03 2.616288032010896571e-03 1.259964193848175712e-03
2.799999999999999822e+00 3.955747589492298417e-05 -1.694971449316739695e-02 4.050626529213606497e-02 1.396308897363016457e-02 8.869877972701065497e-03 2.515675073908050455e-03 1.243616255314617877e-03
3.000000000000000000e+00 2.655549372300356717e-05 -1.902704778788178244e-02 3.723028530257205954e-02 1.280082386724189052e-02 8.294499048211407405e-03 2.402777865471621057e-03 1.216646170475477098e-03
3.200000000000000178e+00 1.842823888041810861e-05 -2.039904761874264394e-02 3.352086146944492639e-02 1.150041000164145344e-02 7.613059790867593782e-03 2.244464996064352361e-03 1.165579903439532524e-03
3.399999999999999911e+00 1.291511066279699972e-05 -2.151188255568009869e-02 3.023438728656227190e-02 1.034558437097567174e-02 7.002209665989887061e-03 2.093489944357016658e-03 1.115659146659784976e-03
3.600000000000000089e+00 9.149843186086295508e-06 -2.236654207180275786e-02 2.725901816127163091e-02 9.297789563757796402e-03 6.443263629498872588e-03 1.943830844616399730e-03 1.065910031969957705e-03
3.799999999999999822e+00 6.555103920834470562e-06 -2.297127453519427764e-02 2.453479968677751630e-02 8.336295019955183849e-03 5.927021572289451271e-03 1.794457591980603162e-03 1.014314730472846158e-03
4.000000000000000000e+00 4.746771969018809514e-06 -2.335793649376715492e-02 2.204103524702722555e-02 7.454694760934538894e-03 5.450948099622220794e-03 1.646693022738715062e-03 9.599928929599166284e-04
4.200000000000000178e+00 3.506600626754555545e-06 nan nan nan nan nan nan
4.400000000000000355e+00 2.603425626931570569e-06 nan nan nan nan nan nan
4.600000000000000533e+00 1.944584969222274560e-06 nan nan nan nan nan nan
4.800000000000000711e+00 1.462213776459275612e-06 nan nan nan nan nan nan
5.000000000000000888e+00 1.107398623510155620e-06 nan nan nan nan nan nan
5.200000000000001066e+00 8.547875610783619163e-07 nan nan nan nan nan nan
5.400000000000001243e+00 6.637590270644054472e-07 nan nan nan nan nan nan
5.600000000000001421e+00 5.187865936967371991e-07 nan nan nan nan nan nan
5.800000000000001599e+00 4.082010655622207271e-07 nan nan nan nan nan nan
6.000000000000001776e+00 3.232653672320392076e-07 nan nan nan nan nan nan
6.200000000000001954e+00 2.605106171809367820e-07 nan nan nan nan nan nan
6.400000000000002132e+00 2.110497682911228212e-07 nan nan nan nan nan nan
6.600000000000002309e+00 1.718893437541224972e-07 nan nan nan nan nan nan
6.800000000000002487e+00 1.407279085131999234e-07 nan nan nan nan nan nan
